DPTO.REDCODEN (Departamento),PERSONA.P03 (Identidad de género),0. __tot__,1. Sí,2. No,0. __mv__,0. __na__,
46063. General Belgrano,2. Mujer trans/travesti,13,12,1,,,
46063. General Belgrano,3. Varón,3578,2968,610,,,
46063. General Belgrano,4. Varón trans/masculinidad trans,7,5,2,,,
46063. General Belgrano,5. No binario,1,1,,,,
46063. General Belgrano,6. Otra identidad/ninguna de las anteriores,2,1,1,,,
46063. General Belgrano,7. Prefiero no contestar,4,4,,,,
46063. General Belgrano,9. Ignorado,321,239,82,,,
46070. General Juan Facundo Quiroga,0. __tot__,4013,3003,1010,,,
46070. General Juan Facundo Quiroga,1. Mujer,1777,1369,408,,,
46070. General Juan Facundo Quiroga,2. Mujer trans/travesti,14,12,2,,,
46070. General Juan Facundo Quiroga,3. Varón,1924,1409,515,,,
46070. General Juan Facundo Quiroga,4. Varón trans/masculinidad trans,17,10,7,,,
46070. General Juan Facundo Quiroga,5. No binario,6,4,2,,,
46070. General Juan Facundo Quiroga,6. Otra identidad/ninguna de las anteriores,5,4,1,,,
46070. General Juan Facundo Quiroga,7. Prefiero no contestar,11,9,2,,,
46070. General Juan Facundo Quiroga,9. Ignorado,259,186,73,,,
46077. General Lamadrid,0. __tot__,1885,1591,294,,,
46077. General Lamadrid,1. Mujer,922,787,135,,,
46077. General Lamadrid,2. Mujer trans/travesti,4,4,,,,
46077. General Lamadrid,3. Varón,888,740,148,,,
46077. General Lamadrid,4. Varón trans/masculinidad trans,2,2,,,,
46077. General Lamadrid,5. No binario,1,1,,,,
46077. General Lamadrid,9. Ignorado,68,57,11,,,
46084. General Ortiz de Ocampo,0. __tot__,7347,6104,1243,,,
46084. General Ortiz de Ocampo,1. Mujer,3493,2995,498,,,
46084. General Ortiz de Ocampo,2. Mujer trans/travesti,12,8,4,,,
46084. General Ortiz de Ocampo,3. Varón,3603,2903,700,,,
46084. General Ortiz de Ocampo,4. Varón trans/masculinidad trans,3,2,1,,,
46084. General Ortiz de Ocampo,5. No binario,2,1,1,,,
46084. General Ortiz de Ocampo,7. Prefiero no contestar,10,8,2,,,
46084. General Ortiz de Ocampo,9. Ignorado,224,187,37,,,
46091. General San Martín,0. __tot__,5017,4215,802,,,
46091. General San Martín,1. Mujer,2443,2083,360,,,
46091. General San Martín,2. Mujer trans/travesti,8,6,2,,,
46091. General San Martín,3. Varón,2448,2028,420,,,
46091. General San Martín,4. Varón trans/masculinidad trans,1,,1,,,
46091. General San Martín,7. Prefiero no contestar,3,3,,,,
46091. General San Martín,9. Ignorado,114,95,19,,,
46098. Vinchina,0. __tot__,2695,2303,392,,,
46098. Vinchina,1. Mujer,1253,1094,159,,,
46098. Vinchina,2. Mujer trans/travesti,7,7,,,,
46098. Vinchina,3. Varón,1325,1113,212,,,
46098. Vinchina,4. Varón trans/masculinidad trans,1,1,,,,
46098. Vinchina,6. Otra identidad/ninguna de las anteriores,1,,1,,,
46098. Vinchina,7. Prefiero no contestar,1,1,,,,
46098. Vinchina,9. Ignorado,107,87,20,,,
46105. Independencia,0. __tot__,2399,1935,464,,,
46105. Independencia,1. Mujer,1149,957,192,,,
46105. Independencia,2. Mujer trans/travesti,3,1,2,,,
46105. Independencia,3. Varón,1166,902,264,,,
46105. Independencia,7. Prefiero no contestar,7,7,,,,
46105. Independencia,9. Ignorado,74,68,6,,,
46112. Rosario Vera Peñaloza,0. __tot__,15764,13302,2462,,,
46112. Rosario Vera Peñaloza,1. Mujer,7564,6485,1079,,,
46112. Rosario Vera Peñaloza,2. Mujer trans/travesti,27,22,5,,,
46112. Rosario Vera Peñaloza,3. Varón,7314,6126,1188,,,
46112. Rosario Vera Peñaloza,4. Varón trans/masculinidad trans,15,10,5,,,
46112. Rosario Vera Peñaloza,5. No binario,5,4,1,,,
46112. Rosario Vera Peñaloza,6. Otra identidad/ninguna de las anteriores,10,9,1,,,
46112. Rosario Vera Peñaloza,7. Prefiero no contestar,9,8,1,,,
46112. Rosario Vera Peñaloza,9. Ignorado,820,638,182,,,
46119. San Blas de Los Sauces,0. __tot__,4306,3766,540,,,
46119. San Blas de Los Sauces,1. Mujer,2111,1877,234,,,
46119. San Blas de Los Sauces,3. Varón,2076,1784,292,,,
46119. San Blas de Los Sauces,4. Varón trans/masculinidad trans,5,4,1,,,
46119. San Blas de Los Sauces,5. No binario,1,1,,,,
46119. San Blas de Los Sauces,7. Prefiero no contestar,3,2,1,,,
46119. San Blas de Los Sauces,9. Ignorado,110,98,12,,,
46126. Sanagasta,0. __tot__,2994,2806,188,,,
46126. Sanagasta,1. Mujer,1349,1270,79,,,
46126. Sanagasta,2. Mujer trans/travesti,5,4,1,,,
46126. Sanagasta,3. Varón,1306,1226,80,,,
46126. Sanagasta,4. Varón trans/masculinidad trans,5,3,2,,,
46126. Sanagasta,5. No binario,3,3,,,,
46126. Sanagasta,6. Otra identidad/ninguna de las anteriores,2,2,,,,
46126. Sanagasta,7. Prefiero no contestar,2,2,,,,
46126. Sanagasta,9. Ignorado,322,296,26,,,
50007. Capital,0. __tot__,123715,115253,8462,,,
50007. Capital,1. Mujer,59007,55080,3927,,,
50007. Capital,2. Mujer trans/travesti,219,205,14,,,
50007. Capital,3. Varón,51216,47973,3243,,,
50007. Capital,4. Varón trans/masculinidad trans,314,288,26,,,
50007. Capital,5. No binario,226,208,18,,,
50007. Capital,6. Otra identidad/ninguna de las anteriores,241,224,17,,,
50007. Capital,7. Prefiero no contestar,407,369,38,,,
50007. Capital,9. Ignorado,12085,10906,1179,,,
50014. General Alvear,0. __tot__,52379,45484,6895,,,
50014. General Alvear,1. Mujer,24219,21273,2946,,,
50014. General Alvear,2. Mujer trans/travesti,92,84,8,,,
50014. General Alvear,3. Varón,22441,19633,2808,,,
50014. General Alvear,4. Varón trans/masculinidad trans,241,199,42,,,
50014. General Alvear,5. No binario,98,83,15,,,
50014. General Alvear,6. Otra identidad/ninguna de las anteriores,104,92,12,,,
50014. General Alvear,7. Prefiero no contestar,116,92,24,,,
50014. General Alvear,9. Ignorado,5068,4028,1040,,,
50021. Godoy Cruz,0. __tot__,194557,179988,14569,,,
50021. Godoy Cruz,1. Mujer,95940,88963,6977,,,
50021. Godoy Cruz,2. Mujer trans/travesti,230,209,21,,,
50021. Godoy Cruz,3. Varón,85750,79557,6193,,,
50021. Godoy Cruz,4. Varón trans/masculinidad trans,243,211,32,,,
50021. Godoy Cruz,5. No binario,183,167,16,,,
50021. Godoy Cruz,6. Otra identidad/ninguna de las anteriores,146,128,18,,,
50021. Godoy Cruz,7. Prefiero no contestar,399,371,28,,,
50021. Godoy Cruz,9. Ignorado,11666,10382,1284,,,
50028. Guaymallén,0. __tot__,320871,295943,24928,,,
50028. Guaymallén,1. Mujer,153543,142089,11454,,,
50028. Guaymallén,2. Mujer trans/travesti,424,379,45,,,
50028. Guaymallén,3. Varón,143305,132613,10692,,,
50028. Guaymallén,4. Varón trans/masculinidad trans,474,428,46,,,
50028. Guaymallén,5. No binario,238,223,15,,,
50028. Guaymallén,6. Otra identidad/ninguna de las anteriores,186,167,19,,,
50028. Guaymallén,7. Prefiero no contestar,463,406,57,,,
50028. Guaymallén,9. Ignorado,22238,19638,2600,,,
50035. Junín,0. __tot__,46472,41547,4925,,,
50035. Junín,1. Mujer,21442,19362,2080,,,
50035. Junín,2. Mujer trans/travesti,94,73,21,,,
50035. Junín,3. Varón,20324,18222,2102,,,
50035. Junín,4. Varón trans/masculinidad trans,111,92,19,,,
50035. Junín,5. No binario,51,42,9,,,
50035. Junín,6. Otra identidad/ninguna de las anteriores,69,60,9,,,
50035. Junín,7. Prefiero no contestar,83,72,11,,,
50035. Junín,9. Ignorado,4298,3624,674,,,
50042. La Paz,0. __tot__,12018,10265,1753,,,
50042. La Paz,1. Mujer,5741,4954,787,,,
50042. La Paz,2. Mujer trans/travesti,19,16,3,,,
50042. La Paz,3. Varón,5626,4782,844,,,
50042. La Paz,4. Varón trans/masculinidad trans,7,6,1,,,
50042. La Paz,5. No binario,4,3,1,,,
50042. La Paz,6. Otra identidad/ninguna de las anteriores,10,7,3,,,
50042. La Paz,7. Prefiero no contestar,8,6,2,,,
50042. La Paz,9. Ignorado,603,491,112,,,
50049. Las Heras,0. __tot__,233839,211561,22278,,,
50049. Las Heras,1. Mujer,110153,100341,9812,,,
50049. Las Heras,2. Mujer trans/travesti,357,315,42,,,
50049. Las Heras,3. Varón,102581,93110,9471,,,
50049. Las Heras,4. Varón trans/masculinidad trans,518,431,87,,,
50049. Las Heras,5. No binario,265,227,38,,,
50049. Las Heras,6. Otra identidad/ninguna de las anteriores,179,133,46,,,
50049. Las Heras,7. Prefiero no contestar,322,269,53,,,
50049. Las Heras,9. Ignorado,19464,16735,2729,,,
50056. Lavalle,0. __tot__,47086,40401,6685,,,
50056. Lavalle,1. Mujer,22178,19324,2854,,,
50056. Lavalle,2. Mujer trans/travesti,77,56,21,,,
50056. Lavalle,3. Varón,21956,18828,3128,,,
50056. Lavalle,4. Varón trans/masculinidad trans,46,39,7,,,
50056. Lavalle,5. No binario,13,9,4,,,
50056. Lavalle,6. Otra identidad/ninguna de las anteriores,29,21,8,,,
50056. Lavalle,7. Prefiero no contestar,24,22,2,,,
50056. Lavalle,9. Ignorado,2763,2102,661,,,
50063. Luján de Cuyo,0. __tot__,171883,159263,12620,,,
50063. Luján de Cuyo,1. Mujer,79872,74414,5458,,,
50063. Luján de Cuyo,2. Mujer trans/travesti,225,199,26,,,
50063. Luján de Cuyo,3. Varón,75603,70179,5424,,,
50063. Luján de Cuyo,4. Varón trans/masculinidad trans,316,278,38,,,
50063. Luján de Cuyo,5. No binario,121,106,15,,,
50063. Luján de Cuyo,6. Otra identidad/ninguna de las anteriores,143,129,14,,,
50063. Luján de Cuyo,7. Prefiero no contestar,321,279,42,,,
50063. Luján de Cuyo,9. Ignorado,15282,13679,1603,,,
50070. Maipú,0. __tot__,218887,199859,19028,,,
50070. Maipú,1. Mujer,101795,93592,8203,,,
50070. Maipú,2. Mujer trans/travesti,295,253,42,,,
50070. Maipú,3. Varón,96028,88159,7869,,,
50070. Maipú,4. Varón trans/masculinidad trans,515,446,69,,,
50070. Maipú,5. No binario,139,119,20,,,
50070. Maipú,6. Otra identidad/ninguna de las anteriores,139,115,24,,,
50070. Maipú,7. Prefiero no contestar,341,288,53,,,
50070. Maipú,9. Ignorado,19635,16887,2748,,,
50077. Malargüe,0. __tot__,32596,28989,3607,,,
50077. Malargüe,1. Mujer,15768,14237,1531,,,
50077. Malargüe,2. Mujer trans/travesti,36,32,4,,,
50077. Malargüe,3. Varón,15435,13664,1771,,,
50077. Malargüe,4. Varón trans/masculinidad trans,29,22,7,,,
50077. Malargüe,5. No binario,13,9,4,,,
50077. Malargüe,6. Otra identidad/ninguna de las anteriores,4,2,2,,,
50077. Malargüe,7. Prefiero no contestar,32,30,2,,,
50077. Malargüe,9. Ignorado,1279,993,286,,,
50084. Rivadavia,0. __tot__,63589,56651,6938,,,
50084. Rivadavia,1. Mujer,30710,27560,3150,,,
50084. Rivadavia,2. Mujer trans/travesti,76,62,14,,,
50084. Rivadavia,3. Varón,29220,26026,3194,,,
50084. Rivadavia,4. Varón trans/masculinidad trans,62,48,14,,,
50084. Rivadavia,5. No binario,31,28,3,,,
50084. Rivadavia,6. Otra identidad/ninguna de las anteriores,18,15,3,,,
50084. Rivadavia,7. Prefiero no contestar,56,48,8,,,
50084. Rivadavia,9. Ignorado,3416,2864,552,,,
50091. San Carlos,0. __tot__,39752,35507,4245,,,
50091. San Carlos,1. Mujer,19080,17178,1902,,,
50091. San Carlos,2. Mujer trans/travesti,52,45,7,,,
50091. San Carlos,3. Varón,18543,16515,2028,,,
50091. San Carlos,4. Varón trans/masculinidad trans,28,24,4,,,
50091. San Carlos,5. No binario,9,8,1,,,
50091. San Carlos,6. Otra identidad/ninguna de las anteriores,10,9,1,,,
50091. San Carlos,7. Prefiero no contestar,24,20,4,,,
50091. San Carlos,9. Ignorado,2006,1708,298,,,
50098. San Martín,0. __tot__,139406,122730,16676,,,
50098. San Martín,1. Mujer,63760,56787,6973,,,
50098. San Martín,2. Mujer trans/travesti,295,240,55,,,
50098. San Martín,3. Varón,59401,52724,6677,,,
50098. San Martín,4. Varón trans/masculinidad trans,365,283,82,,,
50098. San Martín,5. No binario,133,111,22,,,
50098. San Martín,6. Otra identidad/ninguna de las anteriores,116,99,17,,,
50098. San Martín,7. Prefiero no contestar,183,158,25,,,
50098. San Martín,9. Ignorado,15153,12328,2825,,,
50105. San Rafael,0. __tot__,213204,191971,21233,,,
50105. San Rafael,1. Mujer,100983,91663,9320,,,
50105. San Rafael,2. Mujer trans/travesti,384,319,65,,,
50105. San Rafael,3. Varón,93699,84710,8989,,,
50105. San Rafael,4. Varón trans/masculinidad trans,609,518,91,,,
50105. San Rafael,5. No binario,258,210,48,,,
50105. San Rafael,6. Otra identidad/ninguna de las anteriores,285,225,60,,,
50105. San Rafael,7. Prefiero no contestar,362,306,56,,,
50105. San Rafael,9. Ignorado,16624,14020,2604,,,
50112. Santa Rosa,0. __tot__,19379,17256,2123,,,
50112. Santa Rosa,1. Mujer,9119,8177,942,,,
50112. Santa Rosa,2. Mujer trans/travesti,29,26,3,,,
50112. Santa Rosa,3. Varón,9296,8253,1043,,,
50112. Santa Rosa,4. Varón trans/masculinidad trans,15,12,3,,,
50112. Santa Rosa,5. No binario,7,7,,,,
50112. Santa Rosa,6. Otra identidad/ninguna de las anteriores,6,4,2,,,
50112. Santa Rosa,7. Prefiero no contestar,14,13,1,,,
50112. Santa Rosa,9. Ignorado,893,764,129,,,
50119. Tunuyán,0. __tot__,59972,53812,6160,,,
50119. Tunuyán,1. Mujer,28057,25375,2682,,,
50119. Tunuyán,2. Mujer trans/travesti,135,112,23,,,
50119. Tunuyán,3. Varón,26245,23601,2644,,,
50119. Tunuyán,4. Varón trans/masculinidad trans,145,120,25,,,
50119. Tunuyán,5. No binario,67,58,9,,,
50119. Tunuyán,6. Otra identidad/ninguna de las anteriores,76,62,14,,,
50119. Tunuyán,7. Prefiero no contestar,108,89,19,,,
50119. Tunuyán,9. Ignorado,5139,4395,744,,,
50126. Tupungato,0. __tot__,41168,36980,4188,,,
50126. Tupungato,1. Mujer,19164,17331,1833,,,
50126. Tupungato,2. Mujer trans/travesti,60,52,8,,,
50126. Tupungato,3. Varón,19208,17245,1963,,,
50126. Tupungato,4. Varón trans/masculinidad trans,44,36,8,,,
50126. Tupungato,5. No binario,22,22,,,,
50126. Tupungato,6. Otra identidad/ninguna de las anteriores,36,27,9,,,
50126. Tupungato,7. Prefiero no contestar,38,33,5,,,
50126. Tupungato,9. Ignorado,2596,2234,362,,,
54007. Apóstoles,0. __tot__,50503,42762,7741,,,
54007. Apóstoles,1. Mujer,24543,20975,3568,,,
54007. Apóstoles,2. Mujer trans/travesti,60,49,11,,,
54007. Apóstoles,3. Varón,23767,20010,3757,,,
54007. Apóstoles,4. Varón trans/masculinidad trans,23,20,3,,,
54007. Apóstoles,5. No binario,8,5,3,,,
54007. Apóstoles,6. Otra identidad/ninguna de las anteriores,6,5,1,,,
54007. Apóstoles,7. Prefiero no contestar,34,24,10,,,
54007. Apóstoles,9. Ignorado,2062,1674,388,,,
54014. Cainguás,0. __tot__,59875,48202,11673,,,
54014. Cainguás,1. Mujer,27852,22747,5105,,,
54014. Cainguás,2. Mujer trans/travesti,59,40,19,,,
54014. Cainguás,3. Varón,27991,22377,5614,,,
54014. Cainguás,4. Varón trans/masculinidad trans,46,36,10,,,
54014. Cainguás,5. No binario,16,12,4,,,
54014. Cainguás,6. Otra identidad/ninguna de las anteriores,9,8,1,,,
54014. Cainguás,7. Prefiero no contestar,36,31,5,,,
54014. Cainguás,9. Ignorado,3866,2951,915,,,
54021. Candelaria,0. __tot__,34945,29512,5433,,,
54021. Candelaria,1. Mujer,16693,14266,2427,,,
54021. Candelaria,2. Mujer trans/travesti,41,35,6,,,
54021. Candelaria,3. Varón,15988,13468,2520,,,
54021. Candelaria,4. Varón trans/masculinidad trans,29,23,6,,,
54021. Candelaria,5. No binario,15,13,2,,,
54021. Candelaria,6. Otra identidad/ninguna de las anteriores,6,6,,,,
54021. Candelaria,7. Prefiero no contestar,36,29,7,,,
54021. Candelaria,9. Ignorado,2137,1672,465,,,
54028. Capital,0. __tot__,391498,365352,26146,,,
54028. Capital,1. Mujer,192840,180768,12072,,,
54028. Capital,2. Mujer trans/travesti,360,322,38,,,
54028. Capital,3. Varón,174910,162997,11913,,,
54028. Capital,4. Varón trans/masculinidad trans,304,275,29,,,
54028. Capital,5. No binario,208,189,19,,,
54028. Capital,6. Otra identidad/ninguna de las anteriores,184,170,14,,,
54028. Capital,7. Prefiero no contestar,520,469,51,,,
54028. Capital,9. Ignorado,22172,20162,2010,,,
54035. Concepción,0. __tot__,10303,8505,1798,,,
54035. Concepción,1. Mujer,4822,4023,799,,,
54035. Concepción,2. Mujer trans/travesti,8,5,3,,,
54035. Concepción,3. Varón,4688,3864,824,,,
54035. Concepción,4. Varón trans/masculinidad trans,13,11,2,,,
54035. Concepción,5. No binario,4,4,,,,
54035. Concepción,6. Otra identidad/ninguna de las anteriores,8,5,3,,,
54035. Concepción,7. Prefiero no contestar,11,8,3,,,
54035. Concepción,9. Ignorado,749,585,164,,,
54042. Eldorado,0. __tot__,91133,78730,12403,,,
54042. Eldorado,1. Mujer,44288,38570,5718,,,
54042. Eldorado,2. Mujer trans/travesti,94,74,20,,,
54042. Eldorado,3. Varón,42149,36184,5965,,,
54042. Eldorado,4. Varón trans/masculinidad trans,61,51,10,,,
54042. Eldorado,5. No binario,34,25,9,,,
54042. Eldorado,6. Otra identidad/ninguna de las anteriores,30,24,6,,,
54042. Eldorado,7. Prefiero no contestar,72,65,7,,,
54042. Eldorado,9. Ignorado,4405,3737,668,,,
54049. General Manuel Belgrano,0. __tot__,45456,39576,5880,,,
54049. General Manuel Belgrano,1. Mujer,20686,18182,2504,,,
54049. General Manuel Belgrano,2. Mujer trans/travesti,83,76,7,,,
54049. General Manuel Belgrano,3. Varón,20982,18127,2855,,,
54049. General Manuel Belgrano,4. Varón trans/masculinidad trans,61,52,9,,,
54049. General Manuel Belgrano,5. No binario,13,12,1,,,
54049. General Manuel Belgrano,6. Otra identidad/ninguna de las anteriores,13,6,7,,,
54049. General Manuel Belgrano,7. Prefiero no contestar,41,36,5,,,
54049. General Manuel Belgrano,9. Ignorado,3577,3085,492,,,
54056. Guaraní,0. __tot__,77075,63396,13679,,,
54056. Guaraní,1. Mujer,36351,30288,6063,,,
54056. Guaraní,2. Mujer trans/travesti,102,79,23,,,
54056. Guaraní,3. Varón,36644,29859,6785,,,
54056. Guaraní,4. Varón trans/masculinidad trans,66,50,16,,,
54056. Guaraní,5. No binario,10,8,2,,,
54056. Guaraní,6. Otra identidad/ninguna de las anteriores,14,12,2,,,
54056. Guaraní,7. Prefiero no contestar,129,99,30,,,
54056. Guaraní,9. Ignorado,3759,3001,758,,,
54063. Iguazú,0. __tot__,99838,86377,13461,,,
54063. Iguazú,1. Mujer,47129,41156,5973,,,
54063. Iguazú,2. Mujer trans/travesti,138,114,24,,,
54063. Iguazú,3. Varón,45404,39059,6345,,,
54063. Iguazú,4. Varón trans/masculinidad trans,125,106,19,,,
54063. Iguazú,5. No binario,36,29,7,,,
54063. Iguazú,6. Otra identidad/ninguna de las anteriores,31,25,6,,,
54063. Iguazú,7. Prefiero no contestar,94,70,24,,,
54063. Iguazú,9. Ignorado,6881,5818,1063,,,
54070. Leandro N. Alem,0. __tot__,49391,42412,6979,,,
54070. Leandro N. Alem,1. Mujer,23903,20737,3166,,,
54070. Leandro N. Alem,2. Mujer trans/travesti,44,39,5,,,
54070. Leandro N. Alem,3. Varón,23086,19697,3389,,,
54070. Leandro N. Alem,4. Varón trans/masculinidad trans,35,28,7,,,
54070. Leandro N. Alem,5. No binario,11,7,4,,,
54070. Leandro N. Alem,6. Otra identidad/ninguna de las anteriores,7,7,,,,
54070. Leandro N. Alem,7. Prefiero no contestar,37,30,7,,,
54070. Leandro N. Alem,9. Ignorado,2268,1867,401,,,
54077. Libertador General San Martín,0. __tot__,52166,44270,7896,,,
54077. Libertador General San Martín,1. Mujer,24938,21299,3639,,,
54077. Libertador General San Martín,2. Mujer trans/travesti,34,31,3,,,
54077. Libertador General San Martín,3. Varón,24270,20536,3734,,,
54077. Libertador General San Martín,4. Varón trans/masculinidad trans,31,28,3,,,
54077. Libertador General San Martín,5. No binario,11,10,1,,,
54077. Libertador General San Martín,6. Otra identidad/ninguna de las anteriores,9,8,1,,,
54077. Libertador General San Martín,7. Prefiero no contestar,51,43,8,,,
54077. Libertador General San Martín,9. Ignorado,2822,2315,507,,,
54084. Montecarlo,0. __tot__,38620,32996,5624,,,
54084. Montecarlo,1. Mujer,18278,15739,2539,,,
54084. Montecarlo,2. Mujer trans/travesti,39,30,9,,,
54084. Montecarlo,3. Varón,17881,15234,2647,,,
54084. Montecarlo,4. Varón trans/masculinidad trans,51,41,10,,,
54084. Montecarlo,5. No binario,12,12,,,,
54084. Montecarlo,6. Otra identidad/ninguna de las anteriores,5,4,1,,,
54084. Montecarlo,7. Prefiero no contestar,36,29,7,,,
54084. Montecarlo,9. Ignorado,2318,1907,411,,,
54091. Oberá,0. __tot__,120703,105371,15332,,,
54091. Oberá,1. Mujer,58745,51597,7148,,,
54091. Oberá,2. Mujer trans/travesti,128,108,20,,,
54091. Oberá,3. Varón,56655,49247,7408,,,
54091. Oberá,4. Varón trans/masculinidad trans,100,82,18,,,
54091. Oberá,5. No binario,35,30,5,,,
54091. Oberá,6. Otra identidad/ninguna de las anteriores,21,19,2,,,
54091. Oberá,7. Prefiero no contestar,121,106,15,,,
54091. Oberá,9. Ignorado,4898,4182,716,,,
54098. San Ignacio,0. __tot__,63194,52846,10348,,,
54098. San Ignacio,1. Mujer,30881,26126,4755,,,
54098. San Ignacio,2. Mujer trans/travesti,70,48,22,,,
54098. San Ignacio,3. Varón,29720,24613,5107,,,
54098. San Ignacio,4. Varón trans/masculinidad trans,37,26,11,,,
54098. San Ignacio,5. No binario,6,4,2,,,
54098. San Ignacio,6. Otra identidad/ninguna de las anteriores,11,9,2,,,
54098. San Ignacio,7. Prefiero no contestar,37,34,3,,,
54098. San Ignacio,9. Ignorado,2432,1986,446,,,
54105. San Javier,0. __tot__,23080,19734,3346,,,
54105. San Javier,1. Mujer,11185,9661,1524,,,
54105. San Javier,2. Mujer trans/travesti,31,25,6,,,
54105. San Javier,3. Varón,10715,9071,1644,,,
54105. San Javier,4. Varón trans/masculinidad trans,16,14,2,,,
54105. San Javier,6. Otra identidad/ninguna de las anteriores,3,2,1,,,
54105. San Javier,7. Prefiero no contestar,9,8,1,,,
54105. San Javier,9. Ignorado,1121,953,168,,,
54112. San Pedro,0. __tot__,34690,27110,7580,,,
54112. San Pedro,1. Mujer,16007,12675,3332,,,
54112. San Pedro,2. Mujer trans/travesti,48,37,11,,,
54112. San Pedro,3. Varón,16448,12748,3700,,,
54112. San Pedro,4. Varón trans/masculinidad trans,51,31,20,,,
54112. San Pedro,5. No binario,9,7,2,,,
54112. San Pedro,6. Otra identidad/ninguna de las anteriores,4,3,1,,,
54112. San Pedro,7. Prefiero no contestar,22,19,3,,,
54112. San Pedro,9. Ignorado,2101,1590,511,,,
54119. 25 de Mayo,0. __tot__,30877,25058,5819,,,
54119. 25 de Mayo,1. Mujer,14470,11937,2533,,,
54119. 25 de Mayo,2. Mujer trans/travesti,54,42,12,,,
54119. 25 de Mayo,3. Varón,14655,11757,2898,,,
